,KG1a_Ctrl_Nonresponsive_116,KG1a_T0_Nonresponsive_117,KG1a_LGT_Nonresponsive_118,KG1a_SYT_Nonresponsive_119,KG1a_ComboT_Nonresponsive_120
UBL7_ENSG00000138629.16,2595.906397,2082.354454,1651.695138,2335.20927,2322.172786
FAM13A_ENSG00000138640.15,1886.554007,1880.005523,1968.585249,2263.044426,2599.19365
HERC3_ENSG00000138641.18,3188.043862,2785.976874,2603.206027,3892.391309,4493.82895
HERC6_ENSG00000138642.15,1576.338645,1313.428516,1108.695108,1725.190818,1844.267869
HERC5_ENSG00000138646.9,2633.293916,2151.337044,1726.50474,2602.444711,2186.883526
ZGRF1_ENSG00000138658.16,4459.219513,4237.37057,4179.251007,5523.993344,5669.264203
AP1AR_ENSG00000138660.12,2113.910542,1976.581149,1879.486173,2081.504738,1748.218352
COPS4_ENSG00000138663.9,4149.004152,3185.156128,3336.172013,3698.448289,3283.253628
HNRNPD_ENSG00000138668.19,25299.22478,23033.74673,18006.41896,25371.58078,23130.94935
RASGEF1B_ENSG00000138670.18,542.6242644,477.3595237,261.4133273,214.2393826,127.0899103
SEC31A_ENSG00000138674.17,11090.95703,9909.579015,7684.375041,9972.279472,9155.744555
GPAT3_ENSG00000138678.11,1053.923851,797.4387419,846.4412236,764.4963232,1031.946645
FGF2_ENSG00000138685.17,13.13615538,13.79651803,26.05727699,22.55151396,25.76938274
BBS7_ENSG00000138686.10,1282.290859,1203.97614,1603.783371,1710.532334,2046.908925
KIAA1109_ENSG00000138688.16,9858.179373,9931.653444,8672.870452,10814.57852,12007.94669
RAP1GDS1_ENSG00000138698.15,6120.437932,5320.857119,4276.755656,5689.746971,5077.739736
LARP1B_ENSG00000138709.19,2004.779405,1969.223006,2015.656459,2003.702015,1792.729104
PDE5A_ENSG00000138735.16,205.1261186,310.8815395,283.2678176,252.5769563,233.681448
PRDM5_ENSG00000138738.11,37.38751915,28.51280392,50.43343934,31.57211954,42.75374864
TRPC3_ENSG00000138741.11,74.77503829,52.4267685,115.9969105,63.14423908,72.62280591
NAAA_ENSG00000138744.16,1552.087281,1374.133195,1033.885507,1397.06629,1266.213761
NUP54_ENSG00000138750.15,3622.547463,3272.534076,3220.175102,3851.798584,3566.131171
BMP2K_ENSG00000138756.19,17812.62669,17040.5393,16176.52567,19757.38138,16486.54828
G3BP2_ENSG00000138757.15,20824.84816,18866.27852,15061.94666,20073.10257,17970.63046
SEPTIN11_ENSG00000138758.12,7695.766103,6974.599746,5010.562199,6210.686944,5102.337783
SCARB2_ENSG00000138760.10,6837.87411,6380.429703,4633.151961,6258.045123,7032.698817
CCNG2_ENSG00000138764.15,2865.702819,2637.894247,2287.997032,3016.264992,3572.573517
CNOT6L_ENSG00000138767.13,7783.677297,6935.969496,5463.622595,8425.245615,8403.161445
USO1_ENSG00000138768.15,7680.609001,6897.339246,5533.388853,7174.764166,6699.453845
SHROOM3_ENSG00000138771.16,10.1047349,9.197678684,12.60835984,11.27575698,5.856677896
ANXA3_ENSG00000138772.13,866.9862548,735.8142948,952.3514463,1535.758101,2387.18191
PPA2_ENSG00000138777.20,4599.675329,3714.942421,3884.215387,4172.030082,3765.258219
CENPE_ENSG00000138778.13,13815.19356,13516.90859,14372.68966,19065.0499,21775.71409
GSTCD_ENSG00000138780.15,2282.659615,1928.75322,1600.421142,2564.107137,2725.112225
INTS12_ENSG00000138785.15,1711.742093,1410.92391,1347.413388,1844.713842,1747.047016
CASP6_ENSG00000138794.10,2817.200091,2382.198779,1630.681205,2292.361394,1874.722595
HADH_ENSG00000138796.17,14028.40347,12201.64054,9814.347296,11296.05334,9717.399965
PAPSS1_ENSG00000138801.9,4345.036009,3619.286562,2853.692109,3414.299213,2983.977388
SEC24B_ENSG00000138802.11,5540.426148,5231.639636,4576.83462,5871.286659,5807.481802
C4orf17_ENSG00000138813.10,116.2044514,149.0023947,146.2569741,127.4160539,119.4762291
PPP3CA_ENSG00000138814.17,7317.849018,6785.127566,5512.37492,6304.275727,5350.660926
SLC39A8_ENSG00000138821.13,10425.055,8844.487823,6864.831652,8663.164087,7332.560726
MAPK8IP3_ENSG00000138834.14,5169.582377,5235.318707,4098.557504,4512.557943,4882.712362
RGS3_ENSG00000138835.22,835.6615766,671.430544,917.888596,1868.392931,2456.876377
GUCD1_ENSG00000138867.17,8396.024232,7288.24059,5234.991004,7726.148682,7825.693005
RNF185_ENSG00000138942.16,3968.129397,3333.238755,2555.29426,3584.563144,3513.42107
PARVG_ENSG00000138964.17,13561.56472,12575.0663,10105.18013,10627.40095,10816.11274
B4GALNT3_ENSG00000139044.12,3085.98604,2675.604729,1821.487718,2495.325019,3070.070553
ERP27_ENSG00000139055.7,58.60746245,46.90816129,52.11455399,32.69969524,26.35505053
ETV6_ENSG00000139083.11,8232.327527,7512.663949,5479.593185,5841.969691,4578.165111
GABARAPL1_ENSG00000139112.11,488.0586959,465.4025414,258.051098,208.6015041,216.6970822
KIF21A_ENSG00000139116.19,5608.127872,5521.366514,4439.823777,6062.974527,5668.092868
CPNE8_ENSG00000139117.14,1178.21209,1157.067979,985.9737391,812.9820782,561.0697424
YARS2_ENSG00000139131.13,1781.464764,1401.726232,1223.851461,1535.758101,1420.24439
FGD4_ENSG00000139132.15,416.3150781,349.51179,376.5696804,478.0920959,503.6742991
ALG10_ENSG00000139133.7,1401.526731,1467.02975,1329.761684,1700.384152,1613.51476
SINHCAF_ENSG00000139146.14,3875.165836,3237.582897,3108.380978,5078.600943,5251.683069
AEBP2_ENSG00000139154.16,1425.778095,1471.62859,1401.209056,1441.041742,1340.59357
ETFBKMT_ENSG00000139160.13,78.81693226,71.74189374,80.69350295,76.67514746,74.96547707
ETNK1_ENSG00000139163.16,5333.279083,5725.554981,7232.155202,6135.139372,5548.030971
ZCRB1_ENSG00000139168.9,1677.385994,1451.393696,1595.377798,1710.532334,1645.140821
TMEM117_ENSG00000139173.10,498.1634308,435.0502018,326.1362411,359.6966476,312.7465996
PRICKLE1_ENSG00000139174.12,404.1893962,343.9931828,279.065031,497.2608828,765.467801
C1RL_ENSG00000139178.11,862.9443609,773.5247774,779.1966378,1211.0163,1998.298498
NDUFA9_ENSG00000139180.11,4755.288246,3766.449421,3541.267999,4310.721893,4507.299309
CLSTN3_ENSG00000139182.15,5823.358726,5554.478158,4452.432137,5195.868816,6295.928738
KLRG1_ENSG00000139187.10,1363.128739,1205.815676,1150.722974,1350.835686,1587.15971
VAMP1_ENSG00000139190.17,1248.945234,1266.520355,1201.996971,1084.727821,998.5635813
TAPBPL_ENSG00000139192.12,1276.228018,1169.944729,945.6269877,1238.078116,1297.254154
CD27_ENSG00000139193.4,20.20946981,17.4755895,15.97058913,11.27575698,22.84104379
RBP5_ENSG00000139194.8,456.7340177,514.1502385,474.9148871,544.6190621,712.1720322
PEX5_ENSG00000139197.11,4240.957239,3566.859794,2592.278782,3678.151926,3546.218466
PIANP_ENSG00000139200.14,14.14662887,15.63605376,11.76780251,5.637878489,14.64169474
AMIGO2_ENSG00000139211.7,348.6133542,347.6722543,117.6780251,67.65454187,43.92508422
SCAF11_ENSG00000139218.18,16205.97384,15523.84208,12542.79636,16715.18215,15608.63226
LLPH_ENSG00000139233.7,3558.887633,3470.284168,3331.128669,3919.453126,3524.548758
RPL14P1_ENSG00000139239.7,42.4398866,40.46978621,40.34675147,25.93424105,28.69772169
MARCHF9_ENSG00000139266.6,398.1265552,363.308308,243.7616235,253.704532,309.8182607
INHBE_ENSG00000139269.3,3.031420471,7.358142948,4.202786612,6.765454187,5.856677896
GLIPR1_ENSG00000139278.10,1581.391013,1407.244839,1525.61154,1118.555092,868.545332
TPH2_ENSG00000139287.13,63.6598299,99.33492979,159.7058913,80.05787455,86.09316507
PHLDA1_ENSG00000139289.14,160.665285,158.2000734,168.1114645,241.3011993,332.6593045
TMEM19_ENSG00000139291.14,2849.535243,2524.762799,1895.456762,2361.143511,2133.00209
DUSP6_ENSG00000139318.8,17859.10847,14987.61742,10420.38913,10536.06732,7066.667549
POC1B_ENSG00000139323.14,2981.90727,2545.91746,2383.820566,2453.604719,1848.953212
TMTC3_ENSG00000139324.12,1585.432907,1453.233232,1608.826715,1738.721726,1899.320642
SNRPF_ENSG00000139343.10,2867.723766,2538.559317,2746.100772,3132.405289,2694.071832
AMDHD1_ENSG00000139344.8,136.4139212,121.4093586,98.34520672,124.0333268,129.4325815
NEDD1_ENSG00000139350.12,3461.882178,3035.233966,3501.761805,4245.322503,4437.019174
SYCP3_ENSG00000139351.15,103.068296,116.8105193,180.7198243,128.5436296,96.04951749
GAS2L3_ENSG00000139354.11,2827.304826,2819.088517,2564.540391,2830.215002,3048.400845
TMEM132B_ENSG00000139364.10,10.1047349,12.87675016,23.53560503,18.04121117,18.74136927
SLC15A4_ENSG00000139370.12,1917.878685,1578.321662,1272.603786,1642.877792,1511.608565
TDG_ENSG00000139372.15,5020.032301,4446.157876,4531.444525,5995.319986,5980.2538
RITA1_ENSG00000139405.16,1694.564044,1329.06457,1038.92885,1595.519612,1534.449609
SDSL_ENSG00000139410.15,412.2731841,335.715272,265.6161139,364.2069504,503.0886313
MMAB_ENSG00000139428.12,1734.982983,1725.484521,1665.144056,1677.832638,1713.078285
GLTP_ENSG00000139433.11,4315.732278,3778.406404,2383.820566,3956.663124,4219.736424
GIT2_ENSG00000139436.21,6058.799049,5539.761872,4367.535847,5445.063045,5825.637503
TCHP_ENSG00000139437.18,1910.80537,1863.449701,1466.772528,1745.48718,1743.53301
FAM222A_ENSG00000139438.6,246.5555317,201.4291632,158.8653339,192.8154443,149.3452863
NUP58_ENSG00000139496.16,10636.24396,9865.430157,7904.60106,10743.54125,10655.63976
MTMR6_ENSG00000139505.12,4629.989533,4331.186893,3715.263365,4114.523722,4087.375504
SLC46A3_ENSG00000139508.15,1016.536331,943.681833,691.7786763,812.9820782,750.8261063
SLC7A1_ENSG00000139514.13,18917.07421,17379.01387,13014.34902,19374.00564,17591.11773
LNX2_ENSG00000139517.9,2015.894613,2068.557936,1674.390186,2226.962003,2447.505693
SUOX_ENSG00000139531.13,49.51320103,64.38375079,72.28792972,47.35817931,74.96547707
CCDC65_ENSG00000139537.11,98.01592858,106.6930727,100.8668787,121.7781754,122.404568
SLC39A5_ENSG00000139540.12,13.13615538,9.197678684,14.28947448,10.14818128,12.29902358
TARBP2_ENSG00000139546.11,849.8082055,729.3759197,613.6068453,714.8829925,787.1375092
RDH16_ENSG00000139547.8,69.72267084,114.0512157,120.1996971,77.80272315,81.99349054
DHH_ENSG00000139549.4,11.1152084,19.31512524,12.60835984,14.65848407,11.127688
ACVRL1_ENSG00000139567.13,4.041893962,11.95698229,9.246130546,5.637878489,3.514006738
GPR84_ENSG00000139572.4,291.0163653,229.9419671,306.8034227,674.2902673,1276.755781
NABP2_ENSG00000139579.13,1307.552697,1012.664423,835.5139784,1297.839628,1415.559047
N4BP2L1_ENSG00000139597.18,2988.980585,2963.492072,2568.743177,2797.515306,3178.419094
SMARCC2_ENSG00000139613.12,4866.44033,4861.892953,3678.278843,4667.035814,4699.984012
BRCA2_ENSG00000139618.17,5433.315958,5088.155848,4240.611691,5805.887268,5220.642676
KANSL2_ENSG00000139620.13,2996.053899,2637.894247,2483.00633,2886.593787,2763.180631
CERS5_ENSG00000139624.14,3367.908144,2988.325805,2599.843798,2873.062878,2742.682259
MAP3K12_ENSG00000139625.13,367.8123505,427.6920588,375.7291231,370.9724046,460.3348826
ITGB7_ENSG00000139626.16,124.2882393,132.4465731,200.8932,317.9763468,603.2378233
GALNT6_ENSG00000139629.16,878.1014632,760.6480272,658.1563834,815.2372296,1094.027431
CSAD_ENSG00000139631.19,387.0113468,441.4885769,522.8266545,504.026337,606.75183
LMBR1L_ENSG00000139636.16,1768.328608,1622.47052,1233.938149,1641.750216,1915.133672
MYG1_ENSG00000139637.14,736.6351745,584.0525965,394.2213842,616.7839067,615.5368469
ESYT1_ENSG00000139641.13,12356.06984,10786.11779,6929.554566,8995.798918,6913.808256
TMBIM6_ENSG00000139644.13,38990.1301,32168.8812,26166.54945,38181.96828,39731.70285
ANKRD52_ENSG00000139645.11,4707.795992,4929.036007,3758.972346,4378.376435,4891.497379
ZNF740_ENSG00000139651.11,2437.262059,2164.213794,1755.083689,2644.165012,2750.29594
WDFY2_ENSG00000139668.9,3016.263369,2868.755982,2533.43977,3241.780131,3618.255604
HNRNPA1L2_ENSG00000139675.12,719.4571252,604.2874896,558.9706194,589.72209,579.8111117
LPAR6_ENSG00000139679.16,6878.29305,6142.209826,5509.012691,2230.34473,1172.506915
ESD_ENSG00000139684.15,5075.608343,4161.029837,4866.826897,4691.842479,4226.17877
RB1_ENSG00000139687.16,9342.837893,8547.402801,6525.246494,8650.760754,8102.713869
SBNO1_ENSG00000139697.14,11387.02576,10441.20484,8189.549992,12810.3875,11947.03724
MORN3_ENSG00000139714.12,106.0997165,107.6128406,196.6904134,99.22666141,135.2892594
SETD1B_ENSG00000139718.11,4335.941748,4379.93459,3363.069847,4243.067351,3993.668657
VPS33A_ENSG00000139719.11,2913.195073,2590.986085,1697.925791,2553.958956,2425.250317
VPS37B_ENSG00000139722.7,4674.450367,3998.230924,2604.887142,3875.477674,3328.350048
RHOF_ENSG00000139725.8,7450.221045,6266.378488,5113.950749,8004.659879,7982.066304
DENR_ENSG00000139726.11,8847.705883,7852.058293,6290.731001,8986.778312,8107.399211
DIAPH3_ENSG00000139734.19,3142.572555,2769.421052,2386.342238,3804.440405,3928.659533
SLAIN1_ENSG00000139737.22,4.041893962,7.358142948,4.202786612,4.510302792,7.613681265
RBM26_ENSG00000139746.16,11426.43423,11146.6668,10159.81636,10856.29882,10432.50034
SRRM4_ENSG00000139767.10,26.27231075,36.79071474,54.63622595,31.57211954,31.62606064
MBNL2_ENSG00000139793.19,1894.637795,1599.476323,1744.156444,2110.821706,1892.878296
ABHD13_ENSG00000139826.6,3274.944583,3072.024681,2912.531122,2827.95985,2448.677028
RAB20_ENSG00000139832.5,12.12568189,6.438375079,11.76780251,12.40333268,74.96547707
GRTP1_ENSG00000139835.14,17.17804934,31.27210753,33.6222929,21.42393826,18.74136927
CUL4A_ENSG00000139842.15,11269.81084,10272.88732,8199.63668,10286.87309,9151.64488
TTC6_ENSG00000139865.16,12.12568189,20.23489311,15.97058913,20.29636256,17.57003369
CDH24_ENSG00000139880.19,18.18852283,20.23489311,15.1300318,25.93424105,31.04039285
REM2_ENSG00000139890.10,3.031420471,4.598839342,5.883901257,6.765454187,7.028013475
CBLN3_ENSG00000139899.11,60.62840943,51.50700063,39.50619415,63.14423908,78.47948381
TSSK4_ENSG00000139908.15,312.2363086,415.7350765,359.758534,374.3551317,431.6371609
NOVA1_ENSG00000139910.20,15.15710236,13.79651803,31.10062093,13.53090837,10.54202021
FITM1_ENSG00000139914.7,46.48178056,49.6674649,46.23065273,34.95484663,39.2397419
MDGA2_ENSG00000139915.21,17949.04061,15899.10737,13385.0348,12521.72812,8944.904151
TMX1_ENSG00000139921.13,13175.56384,12218.19636,15276.28878,14823.11012,13340.34091
PELI2_ENSG00000139946.10,134.3929742,109.4523763,79.85294563,58.63393629,56.80977559
ARMH4_ENSG00000139971.15,36.37704566,45.06862555,36.98452218,51.8684821,22.255376
SYT16_ENSG00000139973.16,28.29325773,48.74769703,73.12848705,38.33757373,24.59804716
SLC38A6_ENSG00000139974.16,674.9962916,611.6456325,641.345237,647.2284506,584.496454
NAA30_ENSG00000139977.14,4974.560994,4736.804523,3618.599273,4836.172168,4119.001564
DCAF5_ENSG00000139990.18,10430.10737,9595.018404,6732.023595,9605.81737,9826.334174
RAB15_ENSG00000139998.16,1298.458435,1161.666818,690.938119,633.6975422,497.2319534
WDR89_ENSG00000140006.12,2579.738821,2395.075529,2620.017174,2983.565297,2688.215154
ESR2_ENSG00000140009.19,52.5446215,80.93957242,126.9241557,73.29242036,74.96547707
STON2_ENSG00000140022.13,1454.071353,1385.17041,1108.695108,1584.243856,1731.819654
EFCAB11_ENSG00000140025.16,470.8806466,442.4083447,554.7678328,577.3187573,602.0664877
GPR65_ENSG00000140030.6,2059.344974,1843.214808,1373.470665,758.8584447,571.0260949
PTGR2_ENSG00000140043.11,790.1902695,692.5852049,637.9830077,737.4345064,688.7453206
JDP2_ENSG00000140044.13,13.13615538,25.75350032,20.17337574,24.80666535,20.49837264
AK7_ENSG00000140057.9,93.97403461,89.21748324,74.80960169,86.82332874,38.65407411
SLC24A4_ENSG00000140090.18,38.39799264,24.83373245,26.89783432,39.46514943,28.1120539
SERPINA10_ENSG00000140093.10,108.1206635,142.5640196,277.3839164,109.3748427,142.9029407
CLBA1_ENSG00000140104.14,295.0582592,220.7442884,210.1393306,228.8978667,258.2794952
WARS1_ENSG00000140105.18,11230.40237,9721.026602,8145.000454,13255.7799,13798.33312
WDR20_ENSG00000140153.18,2576.707401,2287.462689,1945.049644,2371.291693,2395.966927
NIPA2_ENSG00000140157.16,5156.446222,4732.205683,3807.72467,4740.328234,4165.26932
SLC12A6_ENSG00000140199.13,8918.439027,8540.044659,6572.317704,9578.755553,11204.99615
MFAP1_ENSG00000140259.7,5058.430293,4449.836948,3671.554384,4616.294907,4520.184
TCF12_ENSG00000140262.18,9150.84793,8484.858586,7115.317734,8875.148318,8208.719739
SORD_ENSG00000140263.15,4386.465422,3714.942421,3031.049704,2970.034388,2322.758454
SERF2_ENSG00000140264.21,15558.26033,12060.91606,10852.43559,12892.70053,12612.35585
ZSCAN29_ENSG00000140265.12,3095.080301,2988.325805,2148.464516,3002.734083,3025.559801
LYSMD2_ENSG00000140280.14,1121.625574,874.6992429,747.2554596,970.8426759,744.9694284
SLC27A2_ENSG00000140284.11,14813.54137,11885.2404,8707.333302,11062.64517,8499.79663
FGF7_ENSG00000140285.12,63.6598299,57.94537571,47.07121005,55.2512092,43.92508422
GCNT3_ENSG00000140297.13,16.16757585,30.35233966,40.34675147,32.69969524,32.79739622
BNIP2_ENSG00000140299.13,5247.388836,5101.952366,4486.894987,5855.500599,5870.148255
GTF2A2_ENSG00000140307.11,3764.013752,2914.744375,3263.884083,3789.781921,3378.717478
SRP14_ENSG00000140319.11,10074.4207,8783.783144,9840.404573,9691.513123,9098.349111
BAHD1_ENSG00000140320.12,5207.98037,4597.919574,3363.910404,4439.265523,4518.426997
DISP2_ENSG00000140323.6,280.9116303,275.0105927,235.3560503,224.3875639,213.7687432
CDAN1_ENSG00000140326.13,3187.033389,3043.511877,2248.490837,2783.984398,2868.600833
TLE3_ENSG00000140332.17,11307.19836,10311.51757,7730.605694,14284.12894,17168.85125
ANP32A_ENSG00000140350.15,18050.08796,15711.47473,13042.08741,16326.16853,14557.94425
COMMD4_ENSG00000140365.16,2524.162779,2083.274222,1876.964501,2402.863812,2538.869868
UBE2Q2_ENSG00000140367.12,2607.021605,2505.447674,2008.091443,2216.813822,1812.641809
PSTPIP1_ENSG00000140368.13,181.8852283,181.1942701,239.5588369,313.466044,450.3785302
ETFA_ENSG00000140374.16,7468.409568,6440.214615,5709.065334,6981.948721,6209.835573
BCL2A1_ENSG00000140379.9,460.7759117,348.5920221,476.5960018,430.7339166,558.1414035
HMG20A_ENSG00000140382.15,7086.450589,6574.500724,5162.703074,6792.516004,6817.758739
SCAPER_ENSG00000140386.13,1645.050842,1582.000734,1476.859215,1908.985657,2245.450305
TSPAN3_ENSG00000140391.15,7787.719191,6647.162385,5346.785128,6159.946038,6088.016673
WDR61_ENSG00000140395.9,4229.842031,3599.051669,3537.90577,3904.794642,3561.445829
NCOA2_ENSG00000140396.13,16997.17458,16481.32043,13653.17259,17857.41633,17317.61087
NEIL1_ENSG00000140398.14,904.373774,1092.684228,1028.001605,1029.476612,1278.512785
MAN2C1_ENSG00000140400.17,6317.480262,6438.375079,5202.209268,6437.329659,7149.246708
DNAJA4_ENSG00000140403.12,991.2744941,917.0085648,828.7895199,1022.711158,1079.971404
TLNRD1_ENSG00000140406.4,6675.187878,6052.992342,3637.091534,4853.085804,4394.265425
TPM1_ENSG00000140416.23,1410.620993,1185.580782,985.1331818,1393.683563,1325.366208
IGF1R_ENSG00000140443.15,677.0172386,664.072401,545.5217022,702.4796598,838.6762747
ARRDC4_ENSG00000140450.9,1622.820426,1410.004142,1120.462911,1499.675678,1389.789665
PIF1_ENSG00000140451.13,1834.009385,1844.134576,1897.978434,2143.521402,2660.1031
USP3_ENSG00000140455.17,2713.121322,2389.556922,2270.345328,2813.301366,2843.417118
BBS4_ENSG00000140463.14,886.1852511,694.4247407,647.2291382,987.7563113,1105.740787
PML_ENSG00000140464.20,7022.790759,6935.049728,5033.257246,5627.730308,6150.683126
CYP1A1_ENSG00000140465.14,64.67030339,77.26050095,41.1873088,36.08242233,41.58241306
ADAMTS17_ENSG00000140470.15,27.28278424,26.67326819,5.883901257,22.55151396,22.84104379
LINS1_ENSG00000140471.17,1537.940652,1387.929713,1381.876238,1790.590208,1541.477622
ULK3_ENSG00000140474.14,7926.154059,6731.781029,5122.356323,6535.428745,6704.139188
PCSK6_ENSG00000140479.18,124.2882393,138.8849481,158.0247766,186.0499901,161.0586421
CELF6_ENSG00000140488.16,140.4558152,194.9907881,146.2569741,175.9018089,237.7811226
SCAMP2_ENSG00000140497.16,8168.667697,7162.232392,5566.170589,6541.066623,6472.800411
CYP1A2_ENSG00000140505.7,111.152084,109.4523763,120.1996971,139.8193865,132.9465882
HAPLN3_ENSG00000140511.12,686.1115,555.5397925,260.5727699,410.437554,427.5374864
